UsuarioID,Nome,Email,Telefone,DataNascimento,Genero,CidadeID,CEP,Profissao,RendaFamiliar,Fumante,DataCadastro,DataUltimaAtualizacao,Ativo,NomeCidade,EstadoID,Populacao,NomeEstado,Regiao,CompraID,DataCompra,ValorTotal,MetodoPagamento,Idade,Fumante_Label,FaixaRenda
2134,Benjamim da Mata,joao-vitor01@example.net,0800 868 3017,1946-01-01,M,296,54840664,Assessor de imprensa,3933.62,0,2024-12-30 20:54:44.343630,2025-07-14 14:28:32.474988,1,Silveira,10,2725514,Santa Catarina,Sul,13138.0,2024-11-25 14:29:33.072039,45.145611,Dinheiro,79,Não,3k-5k
2134,Benjamim da Mata,joao-vitor01@example.net,0800 868 3017,1946-01-01,M,296,54840664,Assessor de imprensa,3933.62,0,2024-12-30 20:54:44.343630,2025-07-14 14:28:32.474988,1,Silveira,10,2725514,Santa Catarina,Sul,49319.0,2024-08-08 16:59:24.696758,189.060283,Cartão Crédito,79,Não,3k-5k
2134,Benjamim da Mata,joao-vitor01@example.net,0800 868 3017,1946-01-01,M,296,54840664,Assessor de imprensa,3933.62,0,2024-12-30 20:54:44.343630,2025-07-14 14:28:32.474988,1,Silveira,10,2725514,Santa Catarina,Sul,49325.0,2024-07-16 20:16:19.320953,0.0,Cartão Crédito,79,Não,3k-5k
2135,Dr. Luiz Henrique Aragão,davisampaio@example.com,11 6260-9492,1972-04-02,M,224,25601798,Dedetizador,2798.21,1,2024-10-09 21:12:46.445151,2025-01-28 21:07:33.466550,1,Pires de da Costa,17,1354027,Alagoas,Nordeste,26857.0,2024-09-17 06:37:09.464526,0.0,Cartão Crédito,53,Sim,1k-3k
2135,Dr. Luiz Henrique Aragão,davisampaio@example.com,11 6260-9492,1972-04-02,M,224,25601798,Dedetizador,2798.21,1,2024-10-09 21:12:46.445151,2025-01-28 21:07:33.466550,1,Pires de da Costa,17,1354027,Alagoas,Nordeste,28577.0,2023-09-22 12:01:06.020580,149.857662,PIX,53,Sim,1k-3k
2135,Dr. Luiz Henrique Aragão,davisampaio@example.com,11 6260-9492,1972-04-02,M,224,25601798,Dedetizador,2798.21,1,2024-10-09 21:12:46.445151,2025-01-28 21:07:33.466550,1,Pires de da Costa,17,1354027,Alagoas,Nordeste,29398.0,2024-10-20 04:17:30.480268,78.31450199999999,PIX,53,Sim,1k-3k
2135,Dr. Luiz Henrique Aragão,davisampaio@example.com,11 6260-9492,1972-04-02,M,224,25601798,Dedetizador,2798.21,1,2024-10-09 21:12:46.445151,2025-01-28 21:07:33.466550,1,Pires de da Costa,17,1354027,Alagoas,Nordeste,31917.0,2025-06-11 16:36:17.792821,104.320346,PIX,53,Sim,1k-3k
2135,Dr. Luiz Henrique Aragão,davisampaio@example.com,11 6260-9492,1972-04-02,M,224,25601798,Dedetizador,2798.21,1,2024-10-09 21:12:46.445151,2025-01-28 21:07:33.466550,1,Pires de da Costa,17,1354027,Alagoas,Nordeste,37679.0,2023-10-19 17:58:31.816123,0.0,PIX,53,Sim,1k-3k
2135,Dr. Luiz Henrique Aragão,davisampaio@example.com,11 6260-9492,1972-04-02,M,224,25601798,Dedetizador,2798.21,1,2024-10-09 21:12:46.445151,2025-01-28 21:07:33.466550,1,Pires de da Costa,17,1354027,Alagoas,Nordeste,41343.0,2024-09-24 22:20:35.280503,300.22245000000004,PIX,53,Sim,1k-3k
2136,João Vitor Moura,leticia91@example.org,(081) 4537-9569,1965-06-20,M,105,00289-504,Telefonista,4391.64,0,2024-10-02 23:28:44.297357,2024-10-28 13:43:19.826945,1,Mendonça do Amparo,9,3980001,Pará,Norte,19627.0,2025-04-07 06:18:08.224647,0.0,Cartão Crédito,60,Não,3k-5k
2136,João Vitor Moura,leticia91@example.org,(081) 4537-9569,1965-06-20,M,105,00289-504,Telefonista,4391.64,0,2024-10-02 23:28:44.297357,2024-10-28 13:43:19.826945,1,Mendonça do Amparo,9,3980001,Pará,Norte,31808.0,2023-08-18 04:14:34.103516,291.50143,PIX,60,Não,3k-5k
2137,Ana Vitória Moraes,hmendonca@example.net,84 8260 6928,1954-02-20,F,156,23338895,Dedetizador,3439.7,0,2025-01-16 18:35:50.151737,2025-01-31 12:30:55.207169,1,Aparecida,23,4418249,Tocantins,Norte,4405.0,2025-02-28 20:09:28.014429,170.415701,PIX,71,Não,3k-5k
2137,Ana Vitória Moraes,hmendonca@example.net,84 8260 6928,1954-02-20,F,156,23338895,Dedetizador,3439.7,0,2025-01-16 18:35:50.151737,2025-01-31 12:30:55.207169,1,Aparecida,23,4418249,Tocantins,Norte,28843.0,2025-04-02 15:51:07.291662,209.21444,PIX,71,Não,3k-5k
2137,Ana Vitória Moraes,hmendonca@example.net,84 8260 6928,1954-02-20,F,156,23338895,Dedetizador,3439.7,0,2025-01-16 18:35:50.151737,2025-01-31 12:30:55.207169,1,Aparecida,23,4418249,Tocantins,Norte,36305.0,2025-02-22 03:36:59.603644,0.0,Dinheiro,71,Não,3k-5k
2138,Fernando Teixeira,nuneslaura@example.net,+55 (031) 4179 5883,1945-06-29,M,481,24110-054,Promotor de eventos,7348.3,0,2023-12-20 00:39:49.969870,2024-10-06 18:57:04.624994,1,Camargo Grande,7,4209591,Pernambuco,Nordeste,7098.0,2024-11-24 08:06:58.683140,112.272402,Cartão Crédito,80,Não,5k-10k
2138,Fernando Teixeira,nuneslaura@example.net,+55 (031) 4179 5883,1945-06-29,M,481,24110-054,Promotor de eventos,7348.3,0,2023-12-20 00:39:49.969870,2024-10-06 18:57:04.624994,1,Camargo Grande,7,4209591,Pernambuco,Nordeste,13848.0,2024-08-01 08:00:32.446509,0.0,PIX,80,Não,5k-10k
2138,Fernando Teixeira,nuneslaura@example.net,+55 (031) 4179 5883,1945-06-29,M,481,24110-054,Promotor de eventos,7348.3,0,2023-12-20 00:39:49.969870,2024-10-06 18:57:04.624994,1,Camargo Grande,7,4209591,Pernambuco,Nordeste,32784.0,2023-08-14 21:11:47.978889,176.64171199999998,PIX,80,Não,5k-10k
2138,Fernando Teixeira,nuneslaura@example.net,+55 (031) 4179 5883,1945-06-29,M,481,24110-054,Promotor de eventos,7348.3,0,2023-12-20 00:39:49.969870,2024-10-06 18:57:04.624994,1,Camargo Grande,7,4209591,Pernambuco,Nordeste,49087.0,2023-11-19 12:02:43.819953,84.70971,Dinheiro,80,Não,5k-10k
2139,Enzo Nogueira,ottofreitas@example.org,+55 (061) 3350 0376,1986-06-02,O,247,41287-502,Investigador de Polícia,2837.78,0,2023-08-01 23:25:11.830209,2025-03-25 12:39:26.370953,1,Barros,21,3090201,Sergipe,Nordeste,4574.0,2024-12-21 09:55:06.550941,173.239488,PIX,39,Não,1k-3k
2139,Enzo Nogueira,ottofreitas@example.org,+55 (061) 3350 0376,1986-06-02,O,247,41287-502,Investigador de Polícia,2837.78,0,2023-08-01 23:25:11.830209,2025-03-25 12:39:26.370953,1,Barros,21,3090201,Sergipe,Nordeste,17931.0,2024-09-30 11:40:37.933552,56.163398,Cartão Crédito,39,Não,1k-3k
2139,Enzo Nogueira,ottofreitas@example.org,+55 (061) 3350 0376,1986-06-02,O,247,41287-502,Investigador de Polícia,2837.78,0,2023-08-01 23:25:11.830209,2025-03-25 12:39:26.370953,1,Barros,21,3090201,Sergipe,Nordeste,36293.0,2024-04-29 19:22:56.972639,0.0,Cartão Crédito,39,Não,1k-3k
2139,Enzo Nogueira,ottofreitas@example.org,+55 (061) 3350 0376,1986-06-02,O,247,41287-502,Investigador de Polícia,2837.78,0,2023-08-01 23:25:11.830209,2025-03-25 12:39:26.370953,1,Barros,21,3090201,Sergipe,Nordeste,49899.0,2024-06-16 02:59:12.966681,25.644688,Cartão Crédito,39,Não,1k-3k
2140,Dr. Kevin da Mata,cunhaeduardo@example.org,61 0028 5503,1944-12-10,F,191,80754-562,Meeiro,5834.27,1,2024-07-13 01:28:06.457211,2024-08-02 03:03:20.374661,1,Novaes Grande,20,4045493,Mato Grosso do Sul,Centro-Oeste,40.0,2024-10-13 05:27:00.134843,0.0,PIX,80,Sim,5k-10k
2140,Dr. Kevin da Mata,cunhaeduardo@example.org,61 0028 5503,1944-12-10,F,191,80754-562,Meeiro,5834.27,1,2024-07-13 01:28:06.457211,2024-08-02 03:03:20.374661,1,Novaes Grande,20,4045493,Mato Grosso do Sul,Centro-Oeste,9638.0,2023-12-07 04:47:56.675355,204.38123,Cartão Crédito,80,Sim,5k-10k
2140,Dr. Kevin da Mata,cunhaeduardo@example.org,61 0028 5503,1944-12-10,F,191,80754-562,Meeiro,5834.27,1,2024-07-13 01:28:06.457211,2024-08-02 03:03:20.374661,1,Novaes Grande,20,4045493,Mato Grosso do Sul,Centro-Oeste,21840.0,2025-07-26 19:46:29.300712,55.426243,Cartão Crédito,80,Sim,5k-10k
2140,Dr. Kevin da Mata,cunhaeduardo@example.org,61 0028 5503,1944-12-10,F,191,80754-562,Meeiro,5834.27,1,2024-07-13 01:28:06.457211,2024-08-02 03:03:20.374661,1,Novaes Grande,20,4045493,Mato Grosso do Sul,Centro-Oeste,35304.0,2025-01-31 11:19:21.341411,0.0,Dinheiro,80,Sim,5k-10k
2141,Maria Cecília Brito,nnovais@example.org,84 4710-6897,1992-10-08,M,248,02420-926,Separador,4614.95,0,2025-05-25 10:49:12.297171,2024-08-15 00:14:52.919821,1,Carvalho dos Dourados,12,4682311,Goiás,Centro-Oeste,3967.0,2024-01-18 01:17:03.532341,0.0,Cartão Crédito,32,Não,3k-5k
2141,Maria Cecília Brito,nnovais@example.org,84 4710-6897,1992-10-08,M,248,02420-926,Separador,4614.95,0,2025-05-25 10:49:12.297171,2024-08-15 00:14:52.919821,1,Carvalho dos Dourados,12,4682311,Goiás,Centro-Oeste,7673.0,2024-05-26 12:06:25.485529,248.606416,PIX,32,Não,3k-5k
2141,Maria Cecília Brito,nnovais@example.org,84 4710-6897,1992-10-08,M,248,02420-926,Separador,4614.95,0,2025-05-25 10:49:12.297171,2024-08-15 00:14:52.919821,1,Carvalho dos Dourados,12,4682311,Goiás,Centro-Oeste,8098.0,2023-09-06 20:54:16.537803,124.444198,Cartão Crédito,32,Não,3k-5k
2141,Maria Cecília Brito,nnovais@example.org,84 4710-6897,1992-10-08,M,248,02420-926,Separador,4614.95,0,2025-05-25 10:49:12.297171,2024-08-15 00:14:52.919821,1,Carvalho dos Dourados,12,4682311,Goiás,Centro-Oeste,17324.0,2023-08-08 12:09:12.547041,96.49376099999998,Cartão Crédito,32,Não,3k-5k
2141,Maria Cecília Brito,nnovais@example.org,84 4710-6897,1992-10-08,M,248,02420-926,Separador,4614.95,0,2025-05-25 10:49:12.297171,2024-08-15 00:14:52.919821,1,Carvalho dos Dourados,12,4682311,Goiás,Centro-Oeste,30486.0,2025-05-15 08:44:42.653530,0.0,Cartão Crédito,32,Não,3k-5k
2141,Maria Cecília Brito,nnovais@example.org,84 4710-6897,1992-10-08,M,248,02420-926,Separador,4614.95,0,2025-05-25 10:49:12.297171,2024-08-15 00:14:52.919821,1,Carvalho dos Dourados,12,4682311,Goiás,Centro-Oeste,33203.0,2024-06-22 01:08:57.502199,0.0,Dinheiro,32,Não,3k-5k
2141,Maria Cecília Brito,nnovais@example.org,84 4710-6897,1992-10-08,M,248,02420-926,Separador,4614.95,0,2025-05-25 10:49:12.297171,2024-08-15 00:14:52.919821,1,Carvalho dos Dourados,12,4682311,Goiás,Centro-Oeste,35196.0,2024-05-01 08:48:39.943664,0.0,PIX,32,Não,3k-5k
2141,Maria Cecília Brito,nnovais@example.org,84 4710-6897,1992-10-08,M,248,02420-926,Separador,4614.95,0,2025-05-25 10:49:12.297171,2024-08-15 00:14:52.919821,1,Carvalho dos Dourados,12,4682311,Goiás,Centro-Oeste,39310.0,2024-01-31 05:02:15.280358,36.9222,PIX,32,Não,3k-5k
2142,Maria Casa Grande,isabel82@example.net,+55 (071) 1736-7231,1980-05-03,F,374,31950-442,Atleta de canoagem,4305.81,0,2024-06-08 02:53:32.842843,2024-12-08 22:29:33.309283,1,Marques,8,4792883,Ceará,Nordeste,4548.0,2024-04-27 02:42:51.162594,108.594848,Cartão Crédito,45,Não,3k-5k
2142,Maria Casa Grande,isabel82@example.net,+55 (071) 1736-7231,1980-05-03,F,374,31950-442,Atleta de canoagem,4305.81,0,2024-06-08 02:53:32.842843,2024-12-08 22:29:33.309283,1,Marques,8,4792883,Ceará,Nordeste,9789.0,2024-11-10 16:34:10.639124,75.347901,PIX,45,Não,3k-5k
2142,Maria Casa Grande,isabel82@example.net,+55 (071) 1736-7231,1980-05-03,F,374,31950-442,Atleta de canoagem,4305.81,0,2024-06-08 02:53:32.842843,2024-12-08 22:29:33.309283,1,Marques,8,4792883,Ceará,Nordeste,15975.0,2025-04-25 02:11:54.417541,0.0,PIX,45,Não,3k-5k
2142,Maria Casa Grande,isabel82@example.net,+55 (071) 1736-7231,1980-05-03,F,374,31950-442,Atleta de canoagem,4305.81,0,2024-06-08 02:53:32.842843,2024-12-08 22:29:33.309283,1,Marques,8,4792883,Ceará,Nordeste,18922.0,2024-05-01 08:22:16.883945,78.949026,PIX,45,Não,3k-5k
2142,Maria Casa Grande,isabel82@example.net,+55 (071) 1736-7231,1980-05-03,F,374,31950-442,Atleta de canoagem,4305.81,0,2024-06-08 02:53:32.842843,2024-12-08 22:29:33.309283,1,Marques,8,4792883,Ceará,Nordeste,24102.0,2024-06-03 04:37:06.473386,0.0,PIX,45,Não,3k-5k
2142,Maria Casa Grande,isabel82@example.net,+55 (071) 1736-7231,1980-05-03,F,374,31950-442,Atleta de canoagem,4305.81,0,2024-06-08 02:53:32.842843,2024-12-08 22:29:33.309283,1,Marques,8,4792883,Ceará,Nordeste,36861.0,2023-10-23 21:10:02.371813,122.048077,Cartão Crédito,45,Não,3k-5k
2142,Maria Casa Grande,isabel82@example.net,+55 (071) 1736-7231,1980-05-03,F,374,31950-442,Atleta de canoagem,4305.81,0,2024-06-08 02:53:32.842843,2024-12-08 22:29:33.309283,1,Marques,8,4792883,Ceará,Nordeste,47073.0,2024-03-24 11:24:21.216956,0.0,PIX,45,Não,3k-5k
2143,Davi Miguel Moreira,ofreitas@example.org,+55 (081) 1094 5975,1981-09-05,F,158,30768-631,Governador,1090.35,0,2024-09-28 17:17:29.569479,2024-08-25 08:52:07.256152,1,Costela de Goiás,7,2544629,Pernambuco,Nordeste,16727.0,2024-04-30 02:22:35.523739,8.66277,PIX,43,Não,1k-3k
2143,Davi Miguel Moreira,ofreitas@example.org,+55 (081) 1094 5975,1981-09-05,F,158,30768-631,Governador,1090.35,0,2024-09-28 17:17:29.569479,2024-08-25 08:52:07.256152,1,Costela de Goiás,7,2544629,Pernambuco,Nordeste,30564.0,2024-05-16 02:25:49.669783,0.0,Dinheiro,43,Não,1k-3k
2144,Marcelo Vasconcelos,bianca26@example.net,+55 51 3012 0730,2005-07-07,F,86,29538708,Delegado,4743.8,0,2024-11-18 07:01:31.667461,2025-01-14 21:11:33.533750,1,da Mota,4,3999618,Rio Grande do Sul,Sul,43376.0,2024-11-05 11:56:49.622941,256.78731600000003,Dinheiro,20,Não,3k-5k
2144,Marcelo Vasconcelos,bianca26@example.net,+55 51 3012 0730,2005-07-07,F,86,29538708,Delegado,4743.8,0,2024-11-18 07:01:31.667461,2025-01-14 21:11:33.533750,1,da Mota,4,3999618,Rio Grande do Sul,Sul,46486.0,2024-05-09 04:41:10.852068,10.10625,Cartão Crédito,20,Não,3k-5k
2145,Maria Sophia Fernandes,cauecarvalho@example.net,71 1634-8110,1964-05-24,M,276,98723-625,Instalador de painéis,2796.84,0,2024-02-26 02:40:31.711368,2024-11-10 17:53:05.968112,1,Ferreira,4,4547090,Rio Grande do Sul,Sul,2151.0,2024-10-28 16:48:36.726912,374.229768,Cartão Crédito,61,Não,1k-3k
2145,Maria Sophia Fernandes,cauecarvalho@example.net,71 1634-8110,1964-05-24,M,276,98723-625,Instalador de painéis,2796.84,0,2024-02-26 02:40:31.711368,2024-11-10 17:53:05.968112,1,Ferreira,4,4547090,Rio Grande do Sul,Sul,3119.0,2024-01-07 12:22:49.243843,160.304022,Cartão Crédito,61,Não,1k-3k
2145,Maria Sophia Fernandes,cauecarvalho@example.net,71 1634-8110,1964-05-24,M,276,98723-625,Instalador de painéis,2796.84,0,2024-02-26 02:40:31.711368,2024-11-10 17:53:05.968112,1,Ferreira,4,4547090,Rio Grande do Sul,Sul,8518.0,2024-03-14 19:13:53.376408,0.0,PIX,61,Não,1k-3k
2145,Maria Sophia Fernandes,cauecarvalho@example.net,71 1634-8110,1964-05-24,M,276,98723-625,Instalador de painéis,2796.84,0,2024-02-26 02:40:31.711368,2024-11-10 17:53:05.968112,1,Ferreira,4,4547090,Rio Grande do Sul,Sul,10740.0,2025-04-17 05:56:29.339491,89.704192,Cartão Crédito,61,Não,1k-3k
2145,Maria Sophia Fernandes,cauecarvalho@example.net,71 1634-8110,1964-05-24,M,276,98723-625,Instalador de painéis,2796.84,0,2024-02-26 02:40:31.711368,2024-11-10 17:53:05.968112,1,Ferreira,4,4547090,Rio Grande do Sul,Sul,19186.0,2025-03-12 16:54:20.041772,0.0,Dinheiro,61,Não,1k-3k
2145,Maria Sophia Fernandes,cauecarvalho@example.net,71 1634-8110,1964-05-24,M,276,98723-625,Instalador de painéis,2796.84,0,2024-02-26 02:40:31.711368,2024-11-10 17:53:05.968112,1,Ferreira,4,4547090,Rio Grande do Sul,Sul,44314.0,2025-02-07 11:37:50.234373,81.160575,Cartão Crédito,61,Não,1k-3k
2145,Maria Sophia Fernandes,cauecarvalho@example.net,71 1634-8110,1964-05-24,M,276,98723-625,Instalador de painéis,2796.84,0,2024-02-26 02:40:31.711368,2024-11-10 17:53:05.968112,1,Ferreira,4,4547090,Rio Grande do Sul,Sul,44622.0,2025-07-18 08:29:06.722743,123.49418,PIX,61,Não,1k-3k
2146,Cauã Cunha,isis74@example.com,(081) 0272 5772,2004-04-20,M,314,92041-204,Roteirista,2387.58,0,2024-06-09 18:06:46.448650,2024-08-29 09:18:11.630354,1,Brito do Oeste,9,2870337,Pará,Norte,10258.0,2025-04-13 02:41:25.487228,0.0,PIX,21,Não,1k-3k
2146,Cauã Cunha,isis74@example.com,(081) 0272 5772,2004-04-20,M,314,92041-204,Roteirista,2387.58,0,2024-06-09 18:06:46.448650,2024-08-29 09:18:11.630354,1,Brito do Oeste,9,2870337,Pará,Norte,20123.0,2024-10-06 09:29:42.259430,216.047711,Cartão Crédito,21,Não,1k-3k
2146,Cauã Cunha,isis74@example.com,(081) 0272 5772,2004-04-20,M,314,92041-204,Roteirista,2387.58,0,2024-06-09 18:06:46.448650,2024-08-29 09:18:11.630354,1,Brito do Oeste,9,2870337,Pará,Norte,33715.0,2024-04-11 08:42:49.769381,195.713624,Cartão Crédito,21,Não,1k-3k
2146,Cauã Cunha,isis74@example.com,(081) 0272 5772,2004-04-20,M,314,92041-204,Roteirista,2387.58,0,2024-06-09 18:06:46.448650,2024-08-29 09:18:11.630354,1,Brito do Oeste,9,2870337,Pará,Norte,34594.0,2025-01-21 22:52:03.380350,0.0,Cartão Crédito,21,Não,1k-3k
2146,Cauã Cunha,isis74@example.com,(081) 0272 5772,2004-04-20,M,314,92041-204,Roteirista,2387.58,0,2024-06-09 18:06:46.448650,2024-08-29 09:18:11.630354,1,Brito do Oeste,9,2870337,Pará,Norte,39706.0,2023-11-08 03:15:53.749406,0.0,PIX,21,Não,1k-3k
2146,Cauã Cunha,isis74@example.com,(081) 0272 5772,2004-04-20,M,314,92041-204,Roteirista,2387.58,0,2024-06-09 18:06:46.448650,2024-08-29 09:18:11.630354,1,Brito do Oeste,9,2870337,Pará,Norte,44805.0,2025-04-30 05:21:19.502556,0.0,PIX,21,Não,1k-3k
2147,Theodoro Câmara,camargomarcelo@example.net,(021) 1958-4361,1973-12-31,F,342,75305146,Gravurista,1420.19,1,2024-08-20 00:13:06.859310,2024-09-02 18:37:19.312521,1,Sales de Peixoto,2,4883878,Rio de Janeiro,Sudeste,13587.0,2023-08-29 16:57:35.102674,32.959048,Cartão Crédito,51,Sim,1k-3k
2147,Theodoro Câmara,camargomarcelo@example.net,(021) 1958-4361,1973-12-31,F,342,75305146,Gravurista,1420.19,1,2024-08-20 00:13:06.859310,2024-09-02 18:37:19.312521,1,Sales de Peixoto,2,4883878,Rio de Janeiro,Sudeste,17744.0,2025-01-05 06:43:20.406647,0.0,PIX,51,Sim,1k-3k
2147,Theodoro Câmara,camargomarcelo@example.net,(021) 1958-4361,1973-12-31,F,342,75305146,Gravurista,1420.19,1,2024-08-20 00:13:06.859310,2024-09-02 18:37:19.312521,1,Sales de Peixoto,2,4883878,Rio de Janeiro,Sudeste,19961.0,2025-07-15 11:01:01.894886,0.0,Cartão Crédito,51,Sim,1k-3k
2147,Theodoro Câmara,camargomarcelo@example.net,(021) 1958-4361,1973-12-31,F,342,75305146,Gravurista,1420.19,1,2024-08-20 00:13:06.859310,2024-09-02 18:37:19.312521,1,Sales de Peixoto,2,4883878,Rio de Janeiro,Sudeste,26729.0,2023-08-21 05:27:01.261642,59.50984500000001,Cartão Crédito,51,Sim,1k-3k
2147,Theodoro Câmara,camargomarcelo@example.net,(021) 1958-4361,1973-12-31,F,342,75305146,Gravurista,1420.19,1,2024-08-20 00:13:06.859310,2024-09-02 18:37:19.312521,1,Sales de Peixoto,2,4883878,Rio de Janeiro,Sudeste,30024.0,2024-04-29 06:19:44.144702,74.333025,Dinheiro,51,Sim,1k-3k
2148,Vinicius Nascimento,isispastor@example.net,+55 (031) 7358-5824,1945-04-24,O,435,21277009,Jornalista,2972.64,0,2024-02-05 07:05:14.608783,2024-10-02 21:07:58.013304,1,Pacheco de Casa Grande,26,4158887,Roraima,Norte,555.0,2024-06-19 15:59:39.349607,153.62075299999998,PIX,80,Não,1k-3k
2148,Vinicius Nascimento,isispastor@example.net,+55 (031) 7358-5824,1945-04-24,O,435,21277009,Jornalista,2972.64,0,2024-02-05 07:05:14.608783,2024-10-02 21:07:58.013304,1,Pacheco de Casa Grande,26,4158887,Roraima,Norte,1582.0,2023-12-27 09:55:24.498537,90.315117,PIX,80,Não,1k-3k
2148,Vinicius Nascimento,isispastor@example.net,+55 (031) 7358-5824,1945-04-24,O,435,21277009,Jornalista,2972.64,0,2024-02-05 07:05:14.608783,2024-10-02 21:07:58.013304,1,Pacheco de Casa Grande,26,4158887,Roraima,Norte,2326.0,2024-02-08 11:04:12.631357,28.394348,PIX,80,Não,1k-3k
2148,Vinicius Nascimento,isispastor@example.net,+55 (031) 7358-5824,1945-04-24,O,435,21277009,Jornalista,2972.64,0,2024-02-05 07:05:14.608783,2024-10-02 21:07:58.013304,1,Pacheco de Casa Grande,26,4158887,Roraima,Norte,11632.0,2025-01-27 08:56:01.717811,187.888334,Cartão Crédito,80,Não,1k-3k
2148,Vinicius Nascimento,isispastor@example.net,+55 (031) 7358-5824,1945-04-24,O,435,21277009,Jornalista,2972.64,0,2024-02-05 07:05:14.608783,2024-10-02 21:07:58.013304,1,Pacheco de Casa Grande,26,4158887,Roraima,Norte,16307.0,2025-03-28 16:38:51.407989,17.048016,PIX,80,Não,1k-3k
2148,Vinicius Nascimento,isispastor@example.net,+55 (031) 7358-5824,1945-04-24,O,435,21277009,Jornalista,2972.64,0,2024-02-05 07:05:14.608783,2024-10-02 21:07:58.013304,1,Pacheco de Casa Grande,26,4158887,Roraima,Norte,22968.0,2023-12-15 08:32:07.806952,0.0,PIX,80,Não,1k-3k
2148,Vinicius Nascimento,isispastor@example.net,+55 (031) 7358-5824,1945-04-24,O,435,21277009,Jornalista,2972.64,0,2024-02-05 07:05:14.608783,2024-10-02 21:07:58.013304,1,Pacheco de Casa Grande,26,4158887,Roraima,Norte,25348.0,2024-04-04 05:16:34.451002,179.492989,Dinheiro,80,Não,1k-3k
2148,Vinicius Nascimento,isispastor@example.net,+55 (031) 7358-5824,1945-04-24,O,435,21277009,Jornalista,2972.64,0,2024-02-05 07:05:14.608783,2024-10-02 21:07:58.013304,1,Pacheco de Casa Grande,26,4158887,Roraima,Norte,28047.0,2024-02-08 02:40:14.452053,36.126532,Dinheiro,80,Não,1k-3k
2148,Vinicius Nascimento,isispastor@example.net,+55 (031) 7358-5824,1945-04-24,O,435,21277009,Jornalista,2972.64,0,2024-02-05 07:05:14.608783,2024-10-02 21:07:58.013304,1,Pacheco de Casa Grande,26,4158887,Roraima,Norte,35350.0,2023-08-31 12:30:11.034998,38.001712,Dinheiro,80,Não,1k-3k
2149,Dra. Bruna Leão,amandasouza@example.com,+55 (071) 4822-8085,1984-05-05,F,178,84771-060,Cadeirinha,3031.39,0,2024-08-08 20:17:18.472376,2025-02-15 14:23:15.079355,1,Cavalcanti Verde,13,3695501,Amazonas,Norte,27533.0,2023-11-12 03:40:56.696815,57.453696,PIX,41,Não,3k-5k
2149,Dra. Bruna Leão,amandasouza@example.com,+55 (071) 4822-8085,1984-05-05,F,178,84771-060,Cadeirinha,3031.39,0,2024-08-08 20:17:18.472376,2025-02-15 14:23:15.079355,1,Cavalcanti Verde,13,3695501,Amazonas,Norte,37284.0,2025-06-16 09:59:01.771163,147.505065,PIX,41,Não,3k-5k
2149,Dra. Bruna Leão,amandasouza@example.com,+55 (071) 4822-8085,1984-05-05,F,178,84771-060,Cadeirinha,3031.39,0,2024-08-08 20:17:18.472376,2025-02-15 14:23:15.079355,1,Cavalcanti Verde,13,3695501,Amazonas,Norte,44097.0,2025-06-29 09:33:12.702041,0.0,PIX,41,Não,3k-5k
2150,Ana Vitória Camargo,machadoravi@example.net,(041) 6236-2391,1971-07-28,M,38,44126-741,Clarinetista,1553.86,0,2024-03-20 22:35:00.883836,2025-06-15 08:30:24.644487,1,Cunha,15,3512630,Paraíba,Nordeste,1407.0,2025-02-22 23:32:42.571592,22.908600000000003,PIX,54,Não,1k-3k
2150,Ana Vitória Camargo,machadoravi@example.net,(041) 6236-2391,1971-07-28,M,38,44126-741,Clarinetista,1553.86,0,2024-03-20 22:35:00.883836,2025-06-15 08:30:24.644487,1,Cunha,15,3512630,Paraíba,Nordeste,10433.0,2024-12-08 20:12:37.934656,0.0,PIX,54,Não,1k-3k
2150,Ana Vitória Camargo,machadoravi@example.net,(041) 6236-2391,1971-07-28,M,38,44126-741,Clarinetista,1553.86,0,2024-03-20 22:35:00.883836,2025-06-15 08:30:24.644487,1,Cunha,15,3512630,Paraíba,Nordeste,17383.0,2024-12-26 18:12:59.733048,15.107892,Cartão Crédito,54,Não,1k-3k
2150,Ana Vitória Camargo,machadoravi@example.net,(041) 6236-2391,1971-07-28,M,38,44126-741,Clarinetista,1553.86,0,2024-03-20 22:35:00.883836,2025-06-15 08:30:24.644487,1,Cunha,15,3512630,Paraíba,Nordeste,20562.0,2023-09-08 08:34:58.715250,45.39888,PIX,54,Não,1k-3k
2150,Ana Vitória Camargo,machadoravi@example.net,(041) 6236-2391,1971-07-28,M,38,44126-741,Clarinetista,1553.86,0,2024-03-20 22:35:00.883836,2025-06-15 08:30:24.644487,1,Cunha,15,3512630,Paraíba,Nordeste,24824.0,2025-04-09 12:02:56.609937,29.098368,Dinheiro,54,Não,1k-3k
2150,Ana Vitória Camargo,machadoravi@example.net,(041) 6236-2391,1971-07-28,M,38,44126-741,Clarinetista,1553.86,0,2024-03-20 22:35:00.883836,2025-06-15 08:30:24.644487,1,Cunha,15,3512630,Paraíba,Nordeste,36661.0,2024-05-27 15:02:59.820570,0.0,Dinheiro,54,Não,1k-3k
2150,Ana Vitória Camargo,machadoravi@example.net,(041) 6236-2391,1971-07-28,M,38,44126-741,Clarinetista,1553.86,0,2024-03-20 22:35:00.883836,2025-06-15 08:30:24.644487,1,Cunha,15,3512630,Paraíba,Nordeste,40998.0,2024-06-24 06:29:32.670071,79.89456,Dinheiro,54,Não,1k-3k
